time,x,y,z
122.6,5.6588169,3.1959254,31.359247
122.8,1.7653543,1.7783603,18.705621
123,5.9327115,7.3128414,13.185139
123.2,15.544844,16.240397,34.073045
123.4,3.6105868,1.1113983,28.544043
123.6,1.1873705,-0.40064787,16.606154
123.8,5.1985754,-1.9429254,10.413953
124,22.900107,-9.2326551,23.181943
124.2,3.8170422,-5.559431,33.805375
124.4,-0.2226783,-4.3980908,19.66506
124.6,-0.92738406,-14.177283,17.309975
124.8,-3.6172133,-15.149102,36.824406
125,-1.0855047,-2.6664138,24.566845
125.2,-0.33495919,-4.5468305,15.082002
125.4,-1.1243805,-18.526354,17.933534
125.6,-4.0820087,-10.252302,37.410247
125.8,-0.85533408,-0.700779,21.722982
126,-1.7133173,-0.46751461,12.804651
126.2,-9.4043712,-2.6641784,9.4323346
126.4,-23.287132,-3.6814651,38.456204
126.6,-3.1964951,2.6132822,27.594236
126.8,-3.913005,6.2856164,17.784299
127,-10.104249,17.098632,25.486045
127.2,-2.1054958,7.8569003,32.549143
127.4,-1.6175571,3.189148,20.015942
127.6,-6.2415293,9.806084,15.480385
127.8,-8.3267321,17.195244,35.949072
128,-0.44202133,3.2616607,26.643445
128.2,-1.1379422,1.933468,15.788201
128.4,-5.6910041,8.6396281,11.661862
128.6,-9.8996001,19.693882,37.449534
128.8,0.70077678,3.1700105,27.29439
129,2.6547483,3.2300079,16.362188
129.2,10.42336,12.709349,16.61751
129.4,10.705488,7.819584,38.218426
129.6,1.3337436,0.36151616,22.943796
129.8,0.13159545,-0.029352534,13.441131
130,0.60230286,-0.21942606,7.893122
130.2,4.4386603,-1.5738146,5.009477
130.4,26.183327,-10.187784,21.854237
130.6,2.9206674,-7.1474043,33.933255
130.8,-0.79374311,-8.9940533,22.238731
131,-1.9259794,-16.42937,26.564938
131.2,-2.4772849,-9.6949116,30.821949
131.4,-1.1048778,-7.7604416,22.511669
131.6,-1.5906484,-15.599849,23.82875
131.8,-2.7926865,-11.588684,32.401999
132,-1.1839479,-6.6986673,23.65872
132.2,-1.2574291,-13.605697,21.324693
132.4,-2.9060391,-14.404399,33.057814
132.6,-1.4217583,-6.1094814,25.53978
