time,x,y,z
59,-5.4791052,-0.66086282,29.67253
59.2,-2.1178097,-2.5686862,17.914507
59.4,-6.4524099,-10.960224,14.633711
59.6,-14.326916,-10.939523,37.96327
59.8,-2.1964829,0.91207663,25.531343
60,-0.096674123,0.039930296,14.926434
60.2,-0.077097663,-0.13985922,8.7570261
60.4,-0.50583144,-1.0174841,5.1596636
60.6,-4.0970096,-8.4326261,4.4634366
60.8,-18.587322,-17.317173,42.625894
61,1.5641211,6.9593742,28.001668
61.2,7.1951338,9.5823775,22.62748
61.4,10.918909,10.655295,30.435988
61.6,6.7198197,4.8463176,27.43642
61.8,6.682824,8.3799709,22.012228
62,11.009731,11.929624,29.122697
62.2,7.3329861,4.7582367,28.871755
62.4,5.9832397,7.1917742,21.93791
62.6,10.61317,12.746053,26.988171
62.8,8.3073566,5.1174043,30.522644
63,5.402623,5.96649,22.374072
63.2,9.6678736,12.649306,24.308692
63.4,9.6598773,6.2793059,32.16005
63.6,5.0464539,4.7850611,23.407415
63.8,8.252514,11.418577,21.710654
64,11.183036,8.6847742,33.076459
64.2,5.0851814,3.7334511,25.15069
64.4,6.5991945,9.2606309,19.923376
64.6,12.168864,12.203168,31.737778
64.8,5.8346862,2.9949574,27.776978
65,5.0158488,6.699101,19.475016
65.2,11.449201,14.677215,26.732578
65.4,7.852318,3.2639764,31.467831
65.6,3.8243292,4.2452977,20.640144
65.8,8.5886177,12.871136,20.099178
66,11.480641,7.0421413,35.22208
66.2,3.5072313,2.1498712,23.730847
66.4,4.9450956,7.6136088,16.613374
66.6,13.262321,15.859739,30.384877
66.8,5.6438904,0.81650132,29.805815
67,2.2554453,2.7345882,18.079737
67.2,6.7570411,11.370767,15.155878
67.4,13.997592,10.093754,37.952476
67.6,2.2031424,-0.65074451,25.163428
67.8,0.46827347,0.5730032,14.747489
68,1.8015313,3.3708203,8.9528162
68.2,10.718489,19.120879,15.807292
68.4,9.038829,-2.443491,37.969242
68.6,-2.6771973,-4.7768919,21.747787
68.8,-8.0231343,-12.09023,19.719439
69,-11.926708,-8.3285473,35.026185
69.2,-3.8696526,-2.1946101,24.548139
69.4,-4.8856387,-7.3587932,17.085317
69.6,-12.92027,-15.832324,29.462509
69.8,-6.1121956,-1.2001688,30.257999
70,-2.5345509,-3.0242788,18.548311
70.2,-7.2202083,-11.910691,16.147264
70.4,-13.42513,-9.0196593,37.614344
70.6,-2.3560627,0.12477509,24.686701
70.8,-1.2865835,-1.9154771,14.64285
71,-5.4474157,-9.9119044,11.375087
71.2,-15.834548,-13.393302,39.303217
71.4,-1.170479,2.8870441,26.412287
71.6,2.8234736,4.5940212,16.23245
71.8,10.306438,16.187555,20.308863
72,9.7902812,2.3240064,35.845398
72.2,1.2311163,0.18007379,21.142201
72.4,1.3822301,2.3104966,12.595605
72.6,6.8659459,12.597078,11.747722
72.8,14.601859,7.1946907,41.462986
73,-0.2801937,-3.2746497,24.397649
73.2,-4.2622185,-6.8395332,16.186579
73.4,-12.948725,-16.872514,28.209329
73.6,-6.2905899,-0.62122106,31.132958
73.8,-1.7446102,-1.8133298,18.565577
74,-4.7902987,-8.2673833,13.158626
74.2,-15.050324,-16.536479,34.411992
74.4,-3.3155324,1.6026868,28.379144
74.6,0.55486868,1.1988136,16.520004
74.8,2.8299487,5.1617028,10.44747
75,13.681752,20.990272,24.611734
75.2,5.5172034,-3.0907203,33.11229
75.4,-2.211941,-3.8167445,19.349499
75.6,-7.62934,-12.309377,17.307413
75.8,-12.832925,-8.2703123,36.988797
76,-2.6616196,-0.52698126,24.341905
76.2,-2.3515382,-3.6384377,14.87538
76.4,-9.3220927,-15.607808,17.211463
76.6,-11.130863,-2.8184506,37.901787
76.8,-0.45584577,1.201782,21.98183
77,1.3177047,2.301636,13.051693
77.2,6.6091879,12.101461,11.707018
77.4,14.891251,8.2901943,41.266926
77.6,-0.0069648115,-3.141105,24.703361
77.8,-3.9013434,-6.2856224,16.045041
78,-12.542181,-17.21374,26.484662
78.2,-6.891674,-0.67520168,32.120432
78.4,-1.5218099,-1.3438516,19.025872
78.6,-3.7489188,-6.4962599,12.552708
78.8,-14.335802,-19.243639,29.252841
79,-4.7355814,1.9082654,30.933033
79.2,0.87114127,1.8259764,17.90444
79.4,4.0124882,7.1046604,12.057424
79.6,15.011498,18.860074,31.723207
79.8,3.8031931,-2.2852088,29.860177
80,-1.3153571,-2.4005561,17.429837
80.2,-5.5092198,-9.6266754,13.169341
80.4,-15.16577,-13.881597,37.298343
80.6,-2.3135452,1.6882544,26.793593
80.8,0.89524508,1.6502703,15.694967
81,4.1999508,7.651059,10.868638
81.2,15.833339,18.471793,34.448231
81.4,2.6228781,-3.0651542,28.879435
81.6,-2.4115061,-3.9603075,17.335264
81.8,-8.7589461,-14.223697,17.889457
82,-11.71919,-5.0637147,37.32377
82.2,-1.6923774,-0.07949156,22.745191
82.4,-1.4099184,-2.2578219,13.545514
82.6,-6.5233648,-11.872962,11.914809
82.8,-14.941747,-8.8415685,40.964327
83,-0.23779581,2.9370154,24.83405
83.2,3.5046304,5.6874493,15.80236
83.4,12.015826,17.385961,24.49441
83.6,7.6100046,0.76666556,33.273978
83.8,1.2316767,0.7572077,19.551656
84,2.4631049,4.2665687,12.073119
84.2,11.50484,18.894016,19.893194
84.4,8.2375634,-1.1638975,35.818995
84.6,-1.1033328,-2.6162635,20.378948
84.8,-4.8546196,-8.1881392,14.317541
85,-14.513905,-16.274788,33.288027
85.2,-4.0018002,0.83533144,28.683935
85.4,-0.46065453,-0.30224238,16.728223
85.6,-1.1457167,-2.085364,9.9385641
85.8,-6.8508105,-13.020935,10.051484
86,-14.803445,-5.747782,42.866567
86.2,1.4164985,4.5278775,24.49209
86.4,6.1932651,9.4040128,18.535721
86.6,12.840889,12.779008,32.787351
86.8,5.1492992,1.9563705,27.624746
87,3.9827064,5.4779269,18.14256
87.2,10.945992,15.649847,23.635239
87.4,8.8179276,2.8675031,33.634459
87.6,2.5939975,2.2727055,20.81625
87.8,5.4987084,8.9850927,15.342078
88,14.228388,14.529173,34.389574
88.2,3.8821483,-0.18673123,27.7459
88.4,1.3244591,1.6875717,16.420356
88.6,4.6667973,8.3528453,11.715337
88.8,15.694017,16.82885,35.781399
89,2.4783828,-2.543484,28.089215
89.2,-1.8735601,-3.1657025,16.672475
89.4,-7.467708,-12.722424,15.236293
89.6,-13.412789,-7.4954214,38.812696
89.8,-1.4148747,0.99650297,24.030845
90,0.35535211,0.71403194,14.075883
90.2,1.9459203,3.677415,8.6052557
90.4,11.590572,20.270549,17.470297
90.6,7.8641019,-3.329485,36.749246
90.8,-2.9764267,-5.0208157,21.365707
91,-8.5640703,-12.723722,20.512457
91.2,-11.375789,-7.2298213,34.846776
91.4,-3.7743832,-2.4714479,23.875737
91.6,-5.385213,-8.1816732,17.230625
91.8,-13.205247,-14.880651,31.385062
92,-5.4427106,-1.1946141,29.04589
92.2,-2.824324,-3.6451787,18.015049
92.4,-8.4434813,-13.609862,17.823407
92.6,-12.052352,-6.0406792,37.208759
92.8,-2.0647831,-0.34990786,23.206816
93,-1.9681573,-3.1377588,14.020049
93.2,-8.5248699,-14.811578,15.16309
93.4,-12.238017,-3.7067105,39.314498
93.6,-0.065975462,2.0146383,22.715028
93.8,2.6944288,4.5501329,14.039058
94,11.160472,17.799367,20.60326
94.2,8.7301866,0.2650404,35.573129
94.4,0.026566411,-1.1671356,20.381347
94.6,-1.7271333,-3.0347969,12.24166
94.8,-8.7260933,-15.535687,14.299409
95,-11.986176,-2.2669025,39.844328
95.2,0.81304651,2.998798,22.583195
95.4,4.6226688,7.5631728,15.4404
95.6,13.748718,16.629907,30.815467
95.8,5.1490095,-0.026148632,29.794441
96,1.3422924,1.4631401,17.597918
96.2,4.0542165,7.1729177,11.917073
96.4,15.122798,18.814698,32.092702
96.6,3.6478368,-2.3775671,29.714387
96.8,-1.436995,-2.5704885,17.385495
97,-5.9096992,-10.265647,13.596448
