time,x,y,z
84,-3.1616022,2.4161129,18.85982
84.2,-10.883349,8.537448,16.246804
84.4,-10.392642,12.518157,37.47217
84.6,-0.92358975,2.2790149,24.77495
84.8,-2.0033938,1.6448188,14.742341
85,-9.9339163,7.4894088,12.085263
85.2,-12.298113,14.390129,39.97508
85.4,0.59873873,2.6805325,25.572577
85.6,3.1354505,3.992375,15.651781
85.8,11.908126,14.986061,19.447412
86,9.0221874,4.9282586,36.405785
86.2,0.92886758,0.19636878,21.270337
86.4,0.34465036,0.42256925,12.480898
86.6,1.8938475,2.5863228,7.5192349
86.8,12.357363,16.630162,13.02718
87,10.058351,2.8942329,39.7525
87.2,5.0865549,-3.8996894,22.757687
87.4,11.3932,-9.5602859,21.54837
87.6,8.7085903,-10.377275,33.770279
87.8,3.674087,-4.2663433,24.370125
88,8.6842179,-7.2256,19.007966
88.2,12.581339,-12.595462,32.40436
88.4,3.3026144,-4.8656196,27.680928
88.6,5.6119567,-4.8152808,18.604124
88.8,14.499311,-12.404991,24.993916
89,4.7002038,-7.4895632,32.729833
89.2,3.0175361,-3.0266127,20.629919
89.4,9.9948021,-7.9651965,16.93447
89.6,11.569929,-12.841659,35.996345
89.8,1.6307094,-3.0710985,25.774322
90,3.5319374,-2.9147067,15.851342
90.2,14.083817,-11.071841,17.914515
90.4,5.9723625,-9.9480225,37.425589
90.6,0.14647272,-1.1073801,22.037424
90.8,-0.0080981577,-0.045760021,12.91635
91,-0.062491184,-0.085878497,7.57752
91.2,-0.462952,-0.64717851,4.4559867
91.4,-3.9644853,-5.5968244,3.3616717
91.6,-19.762034,-22.718049,34.978175
91.8,-6.9694906,2.924654,30.12104
92,-8.4738133,7.405375,23.147436
92.2,-10.925741,10.705706,29.20906
92.4,-5.9509349,6.9515289,28.265116
92.6,-7.6203502,6.9899692,22.766834
92.8,-11.471972,10.837591,27.989483
93,-6.2063678,7.4399506,29.386647
93.2,-6.8195103,6.3958939,22.852057
93.4,-11.677316,10.649074,26.350541
93.6,-6.7718008,8.1675916,30.573271
93.8,-6.0299306,5.8702574,23.280186
94,-11.383446,10.081395,24.460905
94.2,-7.7607367,9.1457387,31.644462
94.4,-5.3117649,5.4816718,24.103373
94.6,-10.519622,9.1320884,22.626127
94.8,-9.2632803,10.314719,32.208435
95,-4.7472391,5.3319692,25.382999
95.2,-9.1537546,7.8888274,21.202554
95.4,-11.176767,11.449771,31.580206
95.6,-4.4725888,5.5840147,27.196269
95.8,-7.478969,6.5145527,20.501689
96,-12.867999,12.031636,29.016403
96.2,-4.745882,6.4814392,29.616267
96.4,-5.742897,5.2099011,20.742353
96.6,-13.089591,11.339975,24.630627
96.8,-6.0984498,8.2999436,32.514318
97,-4.1816235,4.2047373,22.092112
97.2,-11.001187,9.1134188,20.167949
97.4,-9.4925498,11.09321,34.487796
97.6,-3.0709675,3.8968868,24.802486
97.8,-7.3872434,6.0973143,17.837791
98,-14.363348,13.365908,30.465725
98.2,-3.1162805,5.3246056,29.465696
98.4,-3.8723778,3.4424873,18.599487
98.6,-12.937889,10.409432,19.248986
98.8,-7.2743888,10.264613,36.282923
99,-1.4989508,2.1855015,22.805432
99.2,-4.8290982,3.8297977,14.498439
99.4,-16.871655,13.829937,23.522852
99.6,-2.8687014,6.983591,33.840187
99.8,0.01251123,0.57460193,19.531763
100,0.31339655,0.42495707,11.460454
100.2,1.8952973,2.602034,6.9163047
100.4,12.700101,17.111218,13.101283
100.6,9.927107,2.4559912,39.483536
100.8,5.4000173,-4.2154279,22.82919
101,11.604752,-9.8484654,22.392916
101.2,8.2410321,-9.9359796,33.300524
101.4,4.0412339,-4.4903181,24.085295
101.6,9.392376,-7.8638498,19.796503
101.8,11.496574,-12.003224,32.952585
102,3.5138928,-4.7588772,26.788781
102.2,6.6314893,-5.6381642,18.857355
102.4,14.245253,-12.758016,27.880144
102.6,4.1270777,-6.4734715,30.869659
102.8,4.0508587,-3.755793,19.933903
103,12.318402,-10.035014,19.830514
103.2,7.9555025,-10.456297,35.60918
103.4,2.1952875,-2.8685347,23.371088
103.6,6.4478282,-5.178049,15.855801
103.8,16.067688,-14.233781,29.013946
104,2.4301586,-5.396714,30.71876
104.2,1.6461006,-1.6055989,18.238865
104.4,7.1586735,-5.478577,12.675288
104.6,16.928601,-15.739272,33.558839
104.8,0.54977863,-3.8953509,28.909556
105,-1.1634806,-1.5916047,16.846584
105.2,-5.1338075,-6.7965328,11.523295
105.4,-16.28608,-17.862234,33.249912
105.6,-4.1285887,-0.18939729,29.269182
105.8,-2.8409209,2.1920262,17.27358
106,-11.072493,8.5673637,15.084151
106.2,-10.202425,12.726082,38.55892
106.4,-0.30705667,1.9286158,24.559361
106.6,0.099519767,0.19144389,14.369707
106.8,0.58733249,0.79656894,8.4493551
