time,x,y,z
71.4,-14.062267,3.0310391,17.735828
71.6,-14.551474,4.5959348,36.569116
71.8,-2.8557544,1.1177897,24.457212
72,-5.2088957,1.137399,15.265099
72.2,-19.528228,4.2163878,20.440544
72.4,-8.687855,3.7034934,35.744285
72.6,-0.69695925,0.41651633,20.761422
72.8,-0.25784713,0.059028769,12.176598
73,-1.5658183,0.30634621,7.1917292
73.2,-11.5282,2.2218068,6.6265328
73.4,-19.598626,6.246709,44.258812
73.6,-4.1059097,4.6689604,26.391142
73.8,-7.2984812,9.643466,21.163035
74,-9.1329309,13.200985,31.706862
74.2,-3.7450211,5.9648518,27.159911
74.4,-5.8877218,7.8753748,20.356072
74.6,-10.406742,14.380275,28.978918
74.8,-4.1031184,6.8390499,29.696577
75,-4.4815299,6.1152607,20.643086
75.2,-10.398671,13.85594,24.312773
75.4,-5.3786636,8.9219582,32.745071
75.6,-3.2628513,4.6943121,22.118497
75.8,-8.480277,11.07617,19.724803
76,-8.2647625,12.622421,34.615508
76.2,-2.5242918,4.1136843,25.068002
76.4,-5.4520933,7.1241537,17.597781
76.6,-11.835907,16.153035,29.382443
76.8,-3.0531065,5.7138981,30.201925
77,-2.6956814,3.6819808,18.807646
77.2,-9.3212547,11.9725,17.648961
77.4,-7.5799892,12.264872,37.044865
77.6,-1.175166,2.2272718,23.819744
77.8,-2.7065707,3.4913221,14.57461
78,-11.526335,14.683377,17.518948
78.2,-5.1082867,9.7596492,37.67611
78.4,-0.18255126,1.3224157,21.732481
78.6,0.092292663,3.2092741,12.989235
78.8,0.41645664,16.133507,13.40356
79,2.6069042,13.721649,40.534329
79.2,1.6755469,2.2625332,23.357284
79.4,5.0079855,5.5677279,15.248042
79.6,14.996229,16.041186,27.260709
79.8,5.1844383,3.6388465,31.747878
80,0.92985667,0.86726463,18.583371
80.2,3.2000767,3.6081108,11.45616
80.4,15.004537,16.714999,19.657711
80.6,6.9455389,4.4250834,35.882379
80.8,3.3522429,0.55243844,20.443521
81,10.990262,1.5616301,15.327752
81.2,19.696189,1.6301207,35.337099
81.4,3.5028572,-0.36174103,27.146317
81.6,2.0406654,0.23969301,16.050744
81.8,9.3052778,1.3988218,11.398777
82,23.22547,2.2482299,35.71179
82.2,3.5118449,-0.99503583,28.205637
82.4,3.4977039,-2.175764,16.837883
82.6,13.473552,-8.3768833,16.449743
82.8,10.747202,-8.8072368,38.226545
83,0.99916689,-1.1764366,23.30195
