time,A_x,A_y,A_z,B_x,B_y,B_z,C_x,C_y,C_z,D_x,D_y,D_z,E_x,E_y,E_z,F_x,F_y,F_z,G_x,G_y,G_z,H_x,H_y,H_z,I_x,I_y,I_z
87,6.1269238,-18.387607,29.262812,0.32412434,7.9930834,23.341642,-3.2633363,22.337323,30.300885,12.688229,14.43791,24.699265,6.6887576,-1.4395131,18.449507,1.1839841,-1.2162312,18.12563,12.988232,5.7175228,39.304381,-5.6827404,-1.1326329,16.010232,-4.5850487,-0.293432,12.463287
87.2,-0.34559021,-6.8785936,30.09379,0.90057584,15.452527,24.37176,0.7850464,4.9719631,30.243724,7.3054126,4.9822886,32.949416,18.479196,-3.8279072,23.670701,5.4114154,-4.1168942,11.727385,0.72466718,-1.5284159,23.388806,-19.615672,-3.9446785,21.692904,-20.972184,-1.2963604,18.47943
87.4,1.7714483,-5.1951459,19.264488,1.5059799,11.742994,31.907489,0.016897676,0.456387,17.582901,2.8090785,2.7698666,20.580034,8.6455064,-3.7714369,33.575911,18.809805,-15.806756,27.41801,-1.5228253,-2.6225228,13.923762,-9.1272458,-0.32748217,34.960071,-9.0003727,1.880128,36.789013
87.6,6.4134951,-15.189635,19.899136,0.68882084,7.2904402,23.829172,-0.29401878,1.5207043,10.369853,7.6988733,9.2679284,16.263439,3.5749844,-1.030263,20.966735,0.94944373,-5.4942637,31.822013,-7.1711207,-12.845124,13.005401,-1.2613869,-0.075941875,20.556079,-2.0285495,1.6182315,20.87247
87.8,0.6509774,-12.521364,35.759589,0.75503609,13.954262,22.203288,-1.9543401,9.6063556,7.8835055,13.311245,12.612605,35.788501,10.91958,-2.0385186,15.856039,-1.8085231,-2.4378562,18.459155,-14.079264,-6.943948,40.582782,-3.3138814,-0.69855279,12.356374,-6.3389278,5.5899554,14.102679
88,0.25566332,-3.2077324,22.901111,1.5755052,13.941981,32.58686,-2.5347279,23.815485,40.068125,3.0448919,1.6877013,26.362855,18.825507,-5.157469,34.871205,-6.9622369,-9.0271421,14.086329,-0.22139262,2.5303708,24.102385,-16.97727,-3.6558252,13.970347,-16.439763,15.575403,30.844587
88.2,3.101539,-7.1017446,15.249477,0.78858582,6.7281192,25.307358,2.6128839,4.2180712,27.498839,2.3283783,2.6823504,15.912093,3.3167418,-1.8680615,27.236197,-14.415361,-13.673186,36.907884,3.105468,5.1245766,15.096175,-12.639168,-0.56767446,40.110453,-2.483078,4.1351731,29.994991
88.4,7.646373,-20.59204,28.038836,0.61827876,11.756039,20.634383,6.3255558,7.0697788,19.134746,9.477456,11.67466,14.880098,2.9017683,-0.62167759,16.295889,-2.8117733,-0.55306873,26.636699,11.599201,17.616859,22.631378,-2.8713812,1.0864461,22.792702,-0.15408623,0.26034952,17.422735
88.6,-1.5726616,-5.8529356,31.322491,1.489529,16.476313,31.672521,12.995164,13.608676,29.336816,11.889324,9.2684843,39.203385,12.587094,-2.1996102,13.43724,-0.28875616,0.14351226,15.544766,8.1694041,0.58586416,34.376394,-7.856573,3.5458209,15.44611,-0.40763056,0.35623388,10.227451
88.8,0.27381,-1.3789458,18.365623,0.99230223,6.8115121,27.453096,5.6322428,4.4398595,29.87644,1.7010814,0.1921286,23.841251,17.318442,-5.6309928,39.079345,-1.0953298,0.81243736,9.1573107,0.70351881,-0.11334122,19.945099,-19.520026,9.4328025,30.2077,-2.7080234,2.3095754,6.2287762
89,2.3501984,-4.9666475,11.489411,0.51831037,9.2395862,20.024518,4.3051203,4.5689727,19.638817,1.9493179,-0.74170411,14.056912,1.5835651,-1.6618126,25.383414,-7.4633912,5.4098454,6.9048195,0.54694769,0.91868355,11.728429,-4.3350138,3.1495684,30.127032,-17.695032,15.324934,14.904266
89.2,9.4189633,-21.706122,22.431541,1.212901,18.100848,28.163509,11.501004,12.79507,21.745866,9.9145363,-3.6839037,10.6057,0.89039474,-2.4432823,14.995335,-17.903064,17.735581,39.692527,2.9569454,5.7129508,7.6679724,-1.7096171,0.86062526,17.778788,-4.136066,8.3013749,37.871296
89.4,-3.1901746,-6.3735839,34.283472,1.3354933,8.0503863,30.375559,8.7810548,7.2347719,34.580874,19.458483,-10.328131,38.883685,4.2394626,-11.451505,12.116335,2.1359794,5.0914365,27.970242,15.688219,22.687929,28.98977,-7.1794564,3.1815231,11.882137,-0.40318137,7.4925952,22.578118
89.6,-3.3079827,0.16716358,19.680624,0.47210703,6.8429126,20.619954,2.9442384,2.7302073,22.346018,1.0165094,-3.3642365,26.974439,4.1231856,-18.813719,39.716797,6.4839035,7.7869877,20.040492,3.0321179,-5.0276103,31.316316,-21.983542,10.506852,30.929379,-0.58229773,15.857161,23.690162
89.8,-11.339144,1.1027949,14.968148,0.83742267,16.815795,22.717988,6.8912769,7.8155058,16.453093,-0.4086369,-6.1428379,16.83728,-1.0417745,-2.5389165,25.745596,12.314936,13.036662,29.83538,-4.2098043,-6.3448726,19.913083,-3.4418677,3.1187552,30.234209,0.62846407,11.818913,32.631806
90,-18.755012,5.5947441,36.094456,1.7271915,11.258135,33.748955,13.961173,14.16086,33.208629,-1.5492439,-19.6651,22.440521,-3.103822,-3.6466763,15.664681,6.037694,4.2772368,29.239382,-10.798168,-14.595685,24.916927,-1.4739958,2.5307324,17.649133,0.078148801,6.5261737,23.478886
90.2,-1.9911255,2.4785531,26.786687,0.52610959,5.0170016,22.627198,3.814435,2.5958932,28.118005,-3.3955347,-8.493325,34.480808,-12.038622,-14.089196,18.523607,5.0059908,5.6036719,20.100535,-8.7313637,-3.8760131,32.5799,-5.8040495,10.051652,13.635498,-0.57291384,13.541898,20.881463
90.4,-1.334872,0.25555496,15.738168,0.51984958,12.266801,18.300217,2.5866555,2.8063676,17.088949,-0.4924657,-1.9373715,20.592452,-8.9956999,-6.2530493,37.022194,11.596728,13.491399,24.456454,-3.7009738,-3.7249816,21.34977,-8.7089182,17.718075,37.605996,0.38729493,14.982631,33.333586
90.6,-6.4907669,0.46182333,10.146776,1.7306658,17.201569,34.269021,9.7253339,11.218664,15.717168,-0.35008949,-6.1933508,13.091426,-0.95831066,-0.33872383,21.668399,8.172869,5.7622793,32.788738,-7.6913158,-11.705015,18.924445,-0.53744497,2.6286069,26.38228,0.30573626,5.9793118,25.598947
90.8,-25.464602,3.5904382,27.407399,0.85242511,4.6654283,26.493372,11.529327,9.8586024,38.461224,-1.8080691,-23.014186,24.37664,-0.091590514,0.0045953944,12.701666,3.8054945,3.7659235,21.707269,-12.363666,-9.0312287,35.326574,0.11982291,1.2750442,15.424017,-0.43882163,10.352679,19.273653
91,-1.9130983,5.2821914,31.855954,0.32630194,6.8233814,17.326053,1.5899991,0.76066771,23.974906,-3.4979558,-5.7884558,33.333078,-0.4448088,0.071365823,7.4552249,8.7375563,10.692323,19.072291,-3.7684584,-1.7936306,24.918135,0.60707518,6.100943,9.8430271,-0.20055595,18.268453,30.738606
91.2,2.8436052,3.9496182,18.892333,0.96565356,19.857475,24.192018,0.186354,0.18361452,14.041772,-1.5031672,-0.54232205,19.119756,-3.3527632,0.51438186,4.5674695,11.671058,10.142015,35.056006,-4.2718354,-6.4329542,16.673696,3.0215089,25.589443,26.039565,0.63442268,6.6742353,28.825043
91.4,9.4152037,12.735617,18.419135,1.7615812,8.3554718,33.368521,0.90985031,1.080263,8.277716,-5.7022152,-1.5457757,12.04151,-23.90021,3.9500838,14.243881,3.5845836,2.5661193,25.11886,-12.472495,-16.688394,27.001839,2.5565435,5.3933575,32.445016,-0.22683824,7.1076345,19.365695
91.6,11.256767,7.5313824,36.699542,0.29587328,2.8549884,20.239393,6.3683638,7.6508092,6.6118748,-23.02031,-5.6341315,23.796967,-7.0039276,6.3679741,37.835335,5.0808228,6.1828106,16.989813,-6.9100883,-1.1091942,31.760114,3.4432191,3.7901591,19.251523,-0.744943,18.208989,23.897558
91.8,2.3087862,1.1995224,23.353425,0.30465943,9.3762767,14.231707,17.168668,16.674213,41.672257,-6.4946047,1.8106582,33.596621,-2.7397667,8.1387321,23.321646,13.570076,15.514565,27.5232,-2.0142744,-2.050028,19.106548,10.822426,11.802528,19.035227,0.95104061,9.8124104,33.29345
92,3.1692595,4.2948581,14.560441,1.6057632,21.896209,33.059651,5.7709138,0.44318376,27.417062,-1.5566157,2.2378051,19.288893,-4.618016,14.94924,25.359245,6.1273305,3.2380433,31.417964,-5.2440785,-8.9040722,13.959486,9.8839446,8.7821437,36.281491,0.038173368,4.5525311,21.418153
92.2,12.27421,16.585227,20.667139,1.2631072,3.9536257,28.8228,10.892897,-0.67731212,20.485536,-5.3485577,8.2716591,13.756677,-2.2394214,11.011201,31.250544,2.325033,2.4147126,19.080089,-14.821387,-15.117669,35.277153,2.2104537,1.9080098,23.242516,-0.68153957,12.578452,17.474466
92.4,8.5126872,2.7692265,35.566811,0.070957407,0.44647597,16.796026,17.140798,-1.8062642,30.716868,-10.164558,19.266279,34.503758,-2.0370593,7.6112523,23.58281,7.2638861,9.323634,14.890441,-3.2360275,1.1070923,27.682071,4.3735137,4.7846268,14.909608,0.37219073,17.290759,35.337691
92.6,0.74499457,-0.42313569,20.479934,0.045602758,1.8563087,9.9297734,7.0901506,-1.4066915,28.385353,-0.075429904,3.656624,28.174834,-4.4239066,13.952044,23.331107,13.953799,13.013116,36.736644,-0.066194879,0.21352384,16.130894,14.791711,15.940083,24.375644,0.50526994,3.9209077,26.033572
92.8,0.75490607,-1.5811789,12.078406,0.22231771,11.835217,8.4650969,8.4385467,-0.64469836,20.171819,0.22310451,0.38422718,16.397052,-2.7674711,12.672607,32.16183,2.7906043,0.82558468,26.360745,0.28372897,0.53248678,9.4702008,5.9275718,4.3387522,33.355701,-0.26059524,5.5537719,16.386491
93,4.4768606,-8.9835153,9.0718692,2.5695555,20.151594,42.670288,17.982884,-1.4030046,26.477903,1.1161671,1.4104893,9.6871237,-1.6864115,7.0077671,24.692582,0.72391566,0.79925786,15.462308,1.8379161,3.6599685,5.8531816,0.54775899,0.40650804,19.358475,-1.0263175,19.292048,20.843256
93.2,5.6713839,-22.566996,39.36809,2.9516275,3.9114291,26.079328,8.810597,-1.8811753,31.462569,7.1382261,9.1697981,8.2037162,-3.9648812,12.309828,21.612372,3.1632003,4.2417851,9.6654845,12.637272,22.384196,17.939003,1.0546694,1.1704918,11.417394,1.3540583,9.748357,35.495993
93.4,-4.0119631,-1.5177409,27.340045,7.0457094,7.6871637,18.973961,6.2280243,-0.61836293,21.174003,15.57317,13.650666,42.679809,-3.6122695,14.714178,32.155794,15.527825,19.565498,22.423138,6.2421333,-5.5229437,35.897643,6.2651036,7.080606,8.418438,0.17348728,1.4217847,21.011871
93.6,-8.0575203,0.99158207,18.050412,12.942233,13.17332,31.142665,15.633426,-0.93911548,21.157809,4.9086339,-1.1060885,26.230389,-1.3943177,6.8206649,26.33231,6.8763889,0.92766649,34.121247,-4.487649,-6.6886952,22.212432,17.20386,17.271803,38.735714,-0.2285814,3.6633106,12.6834
93.8,-19.524654,3.436755,27.120294,4.8937607,4.082476,28.675491,12.751055,-2.2984988,34.472685,9.7426643,-4.0513674,19.20141,-3.2921926,10.249296,20.543885,4.0414882,-3.1420943,20.009431,-9.9765853,-13.025871,24.84289,4.3889236,1.5647352,27.813887,-1.2135921,18.067537,14.993214
94,-6.2324569,4.272138,31.518847,4.659039,4.9437281,18.997567,4.7373419,-0.75598592,23.627297,16.377295,-8.0551343,31.16518,-4.6365329,16.588489,30.352713,11.959577,-9.641844,18.985631,-9.3121957,-5.6961977,32.016712,8.4023834,1.6811576,18.633311,1.7869782,11.723243,39.360502
94.2,-4.2118397,0.9806206,19.661224,12.449129,13.447177,23.289946,10.659957,-0.58528442,17.724676,5.2395729,-3.7846233,28.574733,-1.2337802,7.3591864,28.594703,8.5446016,-10.961401,36.069784,-4.8997253,-4.8385067,22.89943,19.06273,3.4720407,27.786483,1.6604886,2.2019051,22.354569
94.4,-13.749262,1.5086443,17.053584,7.6585419,6.3914245,33.737031,18.882531,-2.0148657,32.549651,6.4833985,-2.8768828,19.1338,-2.5162827,8.0863603,20.401592,1.9119236,-2.7304117,23.753519,-8.4916726,-11.827328,21.794331,7.5455034,0.49027057,31.00174,5.3111808,5.9970715,14.85383
94.6,-14.937948,5.8990215,36.780873,2.9032293,2.8233632,21.401148,5.1399673,-1.3486962,28.111319,16.931528,-7.2685656,23.969189,-5.3039843,17.035121,26.340456,5.4995475,-4.4196134,15.503649,-11.054761,-8.1197352,33.342714,5.0770717,0.87873539,19.779334,15.22329,16.244316,29.041673
94.8,-2.314268,1.8137494,24.85402,7.7084498,8.5189931,16.496633,5.5870006,-0.38912018,17.838127,7.8059758,-5.7212766,33.288648,-1.3964112,9.0993435,31.491121,16.490999,-13.944615,25.838912,-4.8438091,-3.6469258,24.69202,15.107631,3.0549651,18.974216,4.6919828,3.028581,30.831102
95,-4.2843547,0.54071132,15.190547,13.423238,13.232802,34.855536,18.002118,-0.95070722,20.551166,3.8834214,-2.0437895,21.256111,-1.7451093,6.161496,21.371296,2.843824,-6.37353,32.514174,-6.6507258,-9.4732235,19.655545,13.764054,1.4781505,36.089707,0.74833206,0.69070604,18.000583
95.2,-17.779082,1.7408821,17.146667,3.1755421,2.3670573,26.965456,10.666593,-2.560818,35.601338,11.509749,-4.6401055,17.154349,-4.9370176,14.830846,21.405012,0.88179814,-1.0649093,19.067364,-12.310867,-12.062901,32.237158,3.2871744,0.28695637,23.709751,2.6583663,3.0501911,10.940021
95.4,-9.7192034,6.6478314,37.950272,2.7262021,2.9376608,16.420913,2.3761122,-0.4682844,21.796168,15.434357,-8.4861237,35.417126,-2.3930984,12.677938,34.26398,3.9654213,-3.030878,11.792145,-5.5671091,-2.7666733,27.498113,6.8748591,1.3978008,15.45521,13.749853,15.699711,16.527795
95.6,-0.11238226,1.2202502,22.135578,10.642495,11.886922,16.198974,6.518846,-0.2851248,13.978343,2.9537409,-2.4577136,26.161952,-1.0580405,4.8974379,23.666175,17.686934,-13.923831,20.244118,-4.8786663,-6.6225065,19.092161,21.226419,4.0987123,25.747199,8.1647239,5.1845714,37.897607
95.8,1.1272127,1.6300615,13.063159,10.522357,8.9825949,38.43605,22.542401,-1.3367238,25.021659,4.6503391,-1.9503005,16.265476,-3.552335,10.455421,18.083272,2.3875569,-7.7107382,35.567725,-11.565192,-14.970414,26.665514,6.9965662,0.070351303,32.567974,3.8880338,0.3437185,21.43969
96,5.926337,8.864745,9.9883951,1.3000629,0.69339531,23.247521,6.3245971,-2.409279,32.999793,17.200698,-6.8855814,19.284309,-4.818572,17.865018,32.819927,-1.7525598,-2.5288702,20.268031,-7.7755729,-2.9794829,31.593747,1.3103391,0.15196042,19.081546,11.672446,0.67244691,16.510851
96.2,16.165348,14.994124,39.630064,0.29530864,0.054468664,13.616693,0.50894032,-0.46862755,19.008163,8.4355101,-6.7655881,36.510656,-0.57173837,5.308534,27.773537,-6.3308906,-8.1314027,14.691594,-3.5703158,-3.9397349,20.419899,4.6209559,0.98598282,11.737286,18.644794,-0.20182618,35.12777
96.4,3.0210169,-2.2931083,26.8624,1.5455885,0.24078858,8.0361685,1.2013723,-1.6116471,11.239288,0.86147928,-0.87093015,21.592816,-1.911086,5.8921001,17.911861,-14.63289,-14.89875,34.558514,-8.2438668,-12.609521,19.242867,21.519341,4.497531,19.173873,3.786849,-0.62481159,26.764731
96.6,2.8683867,-6.6408946,17.267881,10.934915,1.7430819,6.8917369,7.1672062,-9.4851799,9.3619832,1.8617213,-0.73532125,12.774665,-6.0020903,17.763617,22.170783,-3.5418868,-1.1290999,27.865623,-11.933187,-7.559389,35.709983,8.5464626,-0.24760262,36.227527,3.9871249,0.17119675,16.289104
96.8,7.3070197,-18.851671,25.313845,21.760076,1.2139398,43.251548,9.9100866,-17.545004,41.898313,10.316209,-3.8042498,9.9555632,-1.0632547,9.9034961,34.573064,-0.75358115,-0.78138262,16.323893,-3.3260365,-1.7025543,24.01716,2.9181142,-1.2256883,20.591747,15.991032,0.9973252,16.146149
97,-0.91007049,-7.9054179,32.704833,5.1604639,-2.7129359,26.690395,-0.5652393,-4.2474154,25.97964,18.850902,-10.392783,40.193902,-0.59643628,2.7974766,21.206568,-3.0154857,-4.0231241,10.1289,-4.2392494,-6.5532116,16.065577,9.4379189,-4.2400872,14.94406,13.713823,-1.243659,38.490782
97.2,0.72881318,-2.9439518,19.835891,9.6209187,-6.193862,20.539088,-2.5400203,-8.9282239,17.972345,0.81255166,-3.7207407,26.596557,-2.842119,7.9849575,14.436088,-14.898388,-18.938848,21.019786,-12.835578,-17.03756,27.629569,18.49818,-9.3425092,34.408707,1.3666609,-0.49549741,23.207409
97.4,4.2300038,-9.3087051,14.421456,13.820891,-9.6700743,31.404497,-6.0498279,-18.748264,29.78507,-0.52877533,-7.5443713,17.282717,-6.5708079,21.416084,30.652619,-7.2886708,-1.4093122,34.908689,-6.4763941,-0.60631903,31.466938,3.0249361,-2.310459,27.873498,0.42564345,-0.35851796,13.59692
97.6,5.7254196,-20.286037,34.651745,5.4300901,-4.3224904,27.789753,-2.9963693,-5.7273434,29.883583,-1.965859,-20.241033,26.188038,0.22967629,4.9475005,30.041376,-3.6810674,2.8011808,20.21515,-1.643258,-1.619935,18.706735,1.3365965,-0.65415515,16.382322,2.2591211,-1.9414394,8.1515741
97.8,-1.4482634,-3.3565274,27.892472,7.4308597,-4.8739712,19.990018,-1.5281018,-4.8316139,18.846874,-2.8494208,-7.0289853,32.181383,-0.11089649,0.6399234,17.496937,-11.126449,8.8863901,17.84867,-4.3625884,-7.5515594,12.854174,6.2337645,-2.7457179,10.637561,14.476939,-12.478512,12.020621
98,0.14629248,-0.66261852,16.296099,15.154411,-10.092074,27.46688,-4.380216,-15.555472,18.913972,-0.50616834,-3.2305534,19.577749,-0.89555656,2.4202806,10.415956,-9.8262919,11.853367,36.396714,-14.915529,-17.835401,32.636789,23.023871,-10.758722,28.25383,6.2361407,-9.6595163,40.871345
98.2,1.3672039,-2.8135177,9.772617,6.5213056,-5.3753462,30.855734,-5.398824,-11.934062,36.413131,-0.656087,-11.132972,14.813739,-5.4312889,14.406055,10.850858,-1.6737727,2.758352,24.593093,-3.7814099,1.7758263,29.314096,3.9223442,-3.6758679,31.482604,0.44207896,-5.8809124,23.070077
98.4,8.0927698,-16.582927,12.77879,5.3953615,-3.6563675,20.781944,-1.1861546,-2.4636909,23.126446,-3.3455969,-19.614869,35.87833,-1.6214318,14.907193,42.338443,-4.3728043,3.5437364,15.462043,0.7178911,1.4961704,17.037557,2.1675451,-3.7731489,18.564075,0.64989439,-14.032229,20.53649
98.6,-2.6641024,-11.548738,40.652179,13.74992,-8.8414154,21.878941,-1.6245838,-5.8265179,14.664286,-1.6847008,-2.7829672,26.994601,2.5992707,3.6015686,24.083268,-15.775477,12.734047,21.352079,3.4590453,6.2335495,11.134576,7.4263242,-13.024614,17.122762,-0.50023066,-14.690065,34.044609
98.8,-4.7952637,0.10356994,22.841005,9.476391,-7.5176949,34.203649,-5.9366141,-20.710894,23.058927,-0.14368457,-1.1581365,15.835234,7.1990684,8.2846433,17.959456,-4.0330076,8.0805434,35.169119,14.713776,20.287982,29.053925,6.0131867,-13.453304,37.395722,-0.29235892,-5.3667044,25.067997
99,-12.440931,1.5350147,18.420415,3.8788682,-2.8715517,23.05163,-4.1184402,-6.646246,34.112822,-0.23641682,-5.5756361,9.9605638,13.155094,13.223349,32.849337,-0.30791775,0.82259254,20.492308,4.2960108,-2.8370363,31.11582,0.75466054,-2.1666563,23.92952,0.45771237,-10.006194,18.437928
99.2,-16.195807,5.1805421,34.474253,9.6175694,-6.1054212,17.842453,-0.40261445,-0.43633041,19.709879,-1.7468063,-25.07116,23.571009,4.2695935,3.0805323,27.824165,-1.1699242,0.91173253,12.077492,-1.899407,-3.2902954,18.251343,1.6739376,-2.963417,14.392927,0.26257828,-18.998019,30.81492
99.4,-4.0094304,2.3702188,26.254625,14.978471,-10.561501,33.538132,-0.12859927,-0.061821514,11.559524,-4.1722537,-5.1282898,33.58115,3.9876693,4.4224487,17.817232,-6.9620812,5.1171844,8.5409318,-7.1049605,-11.871494,15.742158,7.9023075,-13.651389,14.252201,-0.70925637,-6.2562091,29.059712
99.6,-6.9192922,0.98214575,17.239176,3.7231636,-3.2512334,27.337474,-0.76749217,-0.34812984,6.7945335,-4.7139274,-1.2422802,19.692684,12.217195,13.954608,21.542719,-18.60953,17.446696,36.441902,-13.601198,-9.1292504,37.900933,5.4746358,-13.202915,39.871498,0.19268527,-6.0689335,18.819247
99.8,-19.841632,2.980309,24.672399,5.0375101,-3.2596816,17.490367,-5.9076044,-2.7144813,4.6939996,-14.719163,-3.6817848,18.415559,8.2976431,6.0832226,34.977185,1.1596168,4.5625624,28.61548,-2.1865842,0.38732635,24.729275,0.06523977,-2.0767944,23.442188,0.85820288,-17.726416,21.516821
100,-6.6688953,4.8828446,33.084112,15.953487,-10.153712,21.783447,-27.456517,-11.101027,31.930054,-14.216572,-0.85193958,36.43917,1.9837894,1.7296213,21.392468,4.9579945,6.094955,18.633353,-0.84780889,-1.2086423,14.559115,-0.52198431,-4.8465612,14.353413,-1.0581573,-10.917658,34.872123
100.2,-2.7795487,0.85316149,20.047993,7.4729301,-6.5459683,34.851347,-6.6190972,1.9700866,30.660635,-3.0418424,0.036182938,23.869363,4.9219846,5.7847765,14.148995,12.658244,14.580978,26.144545,-3.5765213,-6.6425426,9.7302221,-2.1833848,-19.790351,19.055946,-0.1364352,-3.3635918,21.942733
100.4,-9.6154139,0.93509541,14.249489,1.9278341,-1.4886048,21.142088,-8.9497488,5.0768411,21.989713,-5.8819963,-1.4649719,15.154896,15.329777,16.885771,28.366989,7.0270235,4.356916,32.030007,-15.718157,-20.588629,31.727215,-2.8044708,-9.3705056,36.605695,0.52910094,-9.1809559,15.347909
100.6,-21.139075,4.9306185,33.663129,6.1160743,-3.8048207,13.816361,-14.114455,8.5584672,28.713049,-20.529087,-4.9615949,22.88567,5.0055723,2.5838375,31.244256,3.1927852,3.2932639,20.249384,-3.0139724,3.7670078,30.144298,-0.6737001,-0.98817923,21.018712,0.41954846,-21.427914,31.68151
100.8,-2.3527039,3.1860195,28.494298,19.317595,-12.527319,27.371904,-7.1701927,5.1812087,29.306136,-8.0408978,1.0319386,34.223896,0.3370229,0.11707589,18.101277,8.6472587,10.810023,17.618905,3.0412078,4.846643,18.361496,-2.1154276,-2.3536833,12.563215,-0.96793967,-4.7367349,29.32714
101,-0.42383939,0.1967957,16.614494,4.0076415,-4.3126485,31.772611,-7.6540528,4.5539547,21.870011,-0.75645271,0.12255926,19.884103,0.055162856,0.061540964,10.618186,12.114481,10.282491,36.309777,9.7543632,14.874361,20.737482,-10.867111,-12.152313,13.196066,0.030397629,-1.9884844,17.321556
101.2,-1.9896449,0.14503135,9.8344173,0.26889919,-0.55507285,18.345212,-14.339937,8.4143128,26.230215,-1.4857892,-0.39332366,11.723839,0.34312147,0.42422698,6.2345398,2.8539963,1.6853779,24.907674,10.345506,4.1216623,35.441773,-10.64574,-8.7912713,40.687534,0.5727794,-8.3949142,11.80818
101.4,-12.662666,0.72562787,8.8185821,0.62875078,-1.8704045,10.84668,-8.1725758,5.9527672,31.081825,-8.7448925,-2.5028672,8.4799606,2.7180402,3.4000183,3.9684765,3.4318949,4.2166039,15.595114,2.3655656,1.4237994,21.948467,-2.9395663,-0.84131495,23.319,0.59602394,-24.077741,32.703418
