time,y
213.8,0.34823439
214,1.1145565
214.2,3.57794
214.4,0.72709246
214.6,0.34486345
214.8,1.6679532
215,4.0409796
215.2,-0.12031272
215.4,0.072808392
215.6,0.58288592
215.8,3.4585628
216,0.74814339
216.2,-1.5953567
216.4,-4.5695229
216.6,-8.5119195
216.8,-2.7365792
217,-2.3835508
217.2,-7.6091791
217.4,-5.7236487
217.6,-1.140469
217.8,-2.5046224
218,-9.3798381
218.2,-4.3424864
218.4,-0.85719584
218.6,-3.050938
218.8,-15.963589
219,-10.979719
219.2,-3.4724788
219.4,-9.9289392
219.6,-20.291734
219.8,-4.3981674
220,-2.9843246
220.2,-12.269988
220.4,-18.435203
220.6,-2.1701079
220.8,-1.1837318
221,-5.7488353
221.2,-18.542517
221.4,-2.0733559
221.6,-1.0666593
221.8,-3.4406729
222,-0.94115784
222.2,-0.19549436
222.4,-1.1709027
222.6,-4.3044957
222.8,0.034539814
223,0.2711942
223.2,1.1041027
223.4,6.0477556
223.6,8.0499122
223.8,3.0424376
224,8.0526786
224.2,18.180731
224.4,5.26046
224.6,3.2168596
224.8,11.806435
225,15.173549
225.2,2.122163
225.4,0.80371704
225.6,4.0973976
225.8,21.271891
226,7.4332409
226.2,5.5794847
226.4,15.514125
226.6,13.052184
226.8,3.9011112
227,8.8633219
227.2,20.675068
227.4,5.4641922
227.6,3.2102204
227.8,12.253361
228,18.279369
228.2,2.3247984
228.4,0.10559476
228.6,0.1180522
228.8,0.82961475
229,6.8455679
229.2,18.328416
229.4,1.9281325
229.6,2.1887072
229.8,2.3786702
230,1.0306411
230.2,1.8900642
230.4,2.6899767
230.6,1.0090912
230.8,1.6086605
231,2.899215
231.2,1.0913715
231.4,1.3161671
231.6,2.893364
231.8,1.3586679
232,1.033046
232.2,2.6149635
232.4,1.9187497
232.6,0.78393565
232.8,2.1110782
233,2.7587893
233.2,0.61821595
233.4,1.5062154
233.6,3.3730186
233.8,0.69260718
234,0.92182157
234.2,2.9626575
234.4,1.5743868
234.6,0.43066955
234.8,1.7250891
235,3.6790492
235.2,0.16971795
235.4,0.57850047
235.6,2.573258
235.8,2.4363142
236,-0.15779782
236.2,0.076384438
236.4,0.52971198
236.6,3.4369851
236.8,0.69679791
237,-2.023538
237.2,-5.2211013
237.4,-7.7143356
237.6,-2.8051134
237.8,-3.5364975
238,-8.4466613
238.2,-4.0776798
238.4,-2.1330837
238.6,-6.1351805
238.8,-7.2397902
239,-1.6584091
239.2,-2.4633249
239.4,-8.6966585
239.6,-4.8052932
239.8,-0.48292962
240,-0.68105179
240.2,-3.89466
240.4,-10.828281
240.6,-3.5084515
240.8,-7.2044379
241,-17.278368
241.2,-7.0610519
241.4,-4.1017525
241.6,-12.569753
241.8,-13.797858
242,-2.8322488
242.2,-4.6338986
242.4,-17.394086
242.6,-8.8879462
242.8,-0.78775194
243,-0.1213925
243.2,-0.71919332
243.4,-5.4435206
243.6,-25.846396
243.8,-6.8588874
244,-9.9864226
244.2,-16.500249
244.4,-8.713129
244.6,-8.5459222
244.8,-16.479948
